trade_date,open,high,low,close,pre_close,volume,change,pct_change,value,ema_fast,ema_slow,diff,dea,bar,MA5,MA10,MA20,MA30,MA48
2014-05-05,3.6623,4.0208,3.6415,3.9489,3.6793,33125.45,0.2696,7.3275,135209.9489,3.7428154939986995,3.6426072594423835,0.100208234556316,0.0856599425990375,0.029096583914556995,3.7962199999999995,3.79179,3.6454699999999995,3.579296666666666,3.5014229166666664
2014-05-06,3.9451,4.3395,3.9451,4.1409,3.9489,72321.11,0.1920000000000001,4.8621,314218.8132,3.804059264152746,3.6795178328170217,0.12454143133572426,0.09343624034637485,0.062210381978698825,3.8510800000000005,3.8376600000000005,3.6839649999999997,3.6026266666666666,3.5207541666666664
2014-05-07,4.0936,4.1504,4.0246,4.1381,4.1409,22260.74,-0.0028000000000005,-0.0676,95946.5424,3.855450146590785,3.713486882237983,0.14196326435280193,0.10314164514766028,0.07764323841028331,3.93168,3.8718999999999992,3.7158900000000004,3.6254233333333334,3.5404
2014-05-08,4.0927,4.2213,4.0293,4.1277,4.1381,24056.32,-0.0103999999999997,-0.2513,104912.5997,3.897334739422972,3.74416933540554,0.15316540401743195,0.11314639692161463,0.08003801419163464,4.00698,3.8992400000000003,3.74597,3.6449399999999996,3.5603416666666665
2014-05-09,4.1229,4.1229,3.8401,4.0577,4.1277,38991.99,-0.0700000000000002,-1.6959,164115.5156,3.922006317973284,3.7673938290792037,0.15461248889408008,0.12143961531610772,0.06634574715594471,4.08266,3.9247799999999997,3.7698550000000006,3.66143,3.575791666666667
2014-05-12,4.0577,4.0662,3.9111,4.0085,4.0577,41760.62,-0.0491999999999999,-1.2125,174989.2698,3.935313038285086,3.785253545443707,0.15005949284137898,0.12716359082116196,0.045791804040434037,4.09458,3.9453999999999994,3.7962450000000003,3.6777933333333332,3.593860416666667
2014-05-13,4.0094,4.0615,3.9423,4.018,4.0085,24520.95,0.0095,0.237,103380.1519,3.9480341093181495,3.802494023558988,0.14554008575916155,0.1308388898087619,0.029402391900799296,4.07,3.9605399999999995,3.8241500000000004,3.697973333333333,3.610079166666667
2014-05-14,4.0388,4.0794,3.9536,4.0435,4.018,22453.43,0.0255,0.6346,95600.786,3.9627211694230495,3.8203463181101744,0.14237485131287508,0.13314608210958456,0.018457538406581042,4.05108,3.9913800000000004,3.8521949999999996,3.721713333333333,3.6248583333333335
2014-05-15,4.0577,4.209,3.6718,3.6983,4.0435,69930.94,-0.3451999999999997,-8.5372,281469.2212,3.922040989511811,3.8113058501020136,0.11073513940979751,0.12866389356962715,-0.03585750831965928,3.9651999999999994,3.98609,3.8627900000000004,3.7316133333333337,3.6318145833333335
2014-05-16,3.6964,3.7266,3.6046,3.6774,3.6983,38038.69,-0.0209000000000001,-0.5651,146784.8684,3.8844039142023017,3.8013868982426056,0.08301701595969613,0.11953451804764095,-0.07303500417588965,3.88914,3.9859,3.8728599999999993,3.7408166666666665,3.6341583333333336
2014-05-19,3.6415,3.7106,3.5999,3.6699,3.6774,18677.03,-0.0074999999999998,-0.2039,72042.6457,3.8514033120173323,3.791647128002413,0.059756184014919445,0.10757885124109666,-0.09564533445235443,3.82142,3.9579999999999997,3.8748949999999995,3.749646666666666,3.6361874999999997
2014-05-20,3.7172,3.8118,3.7077,3.7266,3.6699,27973.27,0.0566999999999997,1.545,111035.1263,3.8322028024762043,3.7868288222244564,0.04537398025174788,0.09513787704322692,-0.09952779358295807,3.76314,3.916569999999999,3.877115,3.7615,3.644660416666667
2014-05-21,3.7415,3.8809,3.6885,3.8278,3.7269,28826.55,0.1008999999999997,2.7073,83143.0233,3.8315254482490957,3.7898637242819038,0.04166172396719192,0.08444264642801994,-0.08556184492165603,3.72,3.88554,3.87872,3.77244,3.65350625
2014-05-22,3.8291,4.0467,3.7933,3.9711,3.8278,32701.8,0.1432999999999999,3.7437,97623.4121,3.8529984562107735,3.803288633594355,0.04970982261641854,0.07749608166569966,-0.05557251809856223,3.7745599999999997,3.8698799999999998,3.8845599999999996,3.7872733333333333,3.666145833333333
2014-05-23,3.9684,4.0334,3.914,3.9711,3.9711,17225.82,0.0,0.0,51535.6434,3.871167924486039,3.8157191051799586,0.05544881930608048,0.07308662919377583,-0.035275619775390704,3.8333,3.8612200000000003,3.893,3.80031,3.6779583333333328
2014-05-26,3.9804,4.06,3.9299,3.9485,3.9711,27282.26,-0.0225999999999997,-0.5691,81750.6518,3.883065166872802,3.82555472701848,0.057510439854322026,0.06997139132588508,-0.0249219029431261,3.88902,3.85522,3.90031,3.8159033333333334,3.687527083333334
2014-05-27,3.9406,4.0255,3.9273,3.9538,3.9485,16530.26,0.0053,0.1342,49495.2596,3.893947448892371,3.835054376868963,0.05889307202340799,0.06775572746538966,-0.01772531088396334,3.93446,3.8487999999999998,3.9046700000000003,3.8323666666666667,3.6951770833333337
2014-05-28,3.9777,4.0467,3.9445,4.044,3.9538,37294.89,0.0901999999999993,2.2813,112887.6637,3.917032456755083,3.850531830434225,0.06650062632085785,0.0675047072364833,-0.0020081618312509097,3.9777,3.84885,3.920115,3.85108,3.705689583333333
2014-05-29,4.0255,4.0732,3.8503,3.8729,4.044,42577.54,-0.1710999999999995,-4.231,126773.863,3.9102428480235316,3.8521887318835417,0.0580541161399899,0.06561458901718462,-0.015120945754389437,3.9580599999999997,3.86631,3.9262,3.8639633333333334,3.71405625
2014-05-30,3.8716,4.0401,3.8318,4.0202,3.8729,24777.15,0.1473,3.8034,74302.6149,3.9271593329429884,3.8646340110032793,0.06252532193970906,0.0649967356016895,-0.004942827323960897,3.9678799999999996,3.90059,3.943245,3.8821033333333337,3.7261229166666667
2014-06-03,4.0202,4.0679,3.9538,3.9658,4.0202,23519.56,-0.0543999999999997,-1.3532,70912.9347,3.9331040509517594,3.872127787965999,0.06097626298576042,0.06419264107850368,-0.006432756185486527,3.97134,3.93018,3.9440900000000005,3.8933233333333335,3.73678125
2014-06-04,3.9472,4.0069,3.9233,3.9419,3.9658,28535.48,-0.0239000000000002,-0.6027,85073.5941,3.9344572738822583,3.8772960999685173,0.05716117391374098,0.06278634764555115,-0.01125034746362033,3.96896,3.95171,3.93414,3.90198,3.745108333333333
2014-06-05,3.9273,4.0799,3.9273,4.0799,3.9419,35917.47,0.1380000000000003,3.5008,109213.8387,3.9568330779003724,3.8923037962671456,0.0645292816332268,0.06313493444308628,0.002788694380281037,3.97614,3.97692,3.9312300000000002,3.9114533333333337,3.7558770833333335
2014-06-06,4.0865,4.198,4.0467,4.1834,4.0799,30243.76,0.1034999999999994,2.5368,94208.0397,3.9916895274541613,3.9138664780251347,0.07782304942902663,0.06607255744027435,0.023500983977504553,4.03824,3.99815,3.934015,3.922423333333333,3.7697479166666663
2014-06-09,4.1834,4.2325,4.0971,4.1422,4.1834,21628.89,-0.0411999999999999,-0.9848,67528.6469,4.014844984768906,3.9307800722454953,0.0840649125234103,0.06967102845690154,0.028787768133017533,4.06264,4.01526,3.9382399999999995,3.9337533333333337,3.7849479166666664
2014-06-10,4.1489,4.2059,4.0334,4.1834,4.1422,43527.01,0.0411999999999999,0.9946,135449.4829,4.04077652557369,3.9494926594865696,0.09128386608712002,0.07399359598294525,0.03458054020834955,4.10616,4.03875,3.946985,3.946456666666667,3.8026999999999997
2014-06-11,4.1661,4.3253,4.1263,4.263,4.1834,45673.44,0.0796000000000001,1.9028,146175.4134,4.074964752408507,3.9727154254505277,0.10224932695797895,0.07964474217795199,0.04520916956005391,4.17038,4.06967,3.9592349999999996,3.95967,3.8206520833333335
2014-06-12,4.2524,4.259,4.1661,4.2457,4.263,21785.53,-0.0172999999999996,-0.4058,68990.0338,4.1012317135764285,3.992936505046785,0.10829520852964336,0.08537483544829028,0.04584074616270617,4.203539999999999,4.08984,3.9693449999999997,3.9766899999999996,3.83824375
2014-06-13,4.2431,4.2855,4.2072,4.2457,4.2457,33010.69,0.0,0.0,105599.5607,4.12345760379544,4.0116597268951715,0.1117978769002681,0.09065944373868584,0.04227686632316452,4.216,4.12712,3.9967149999999996,3.993173333333333,3.8557583333333336
2014-06-16,4.2444,4.2961,4.113,4.1966,4.2457,38617.7,-0.0491000000000001,-1.1565,122378.0328,4.134710280134603,4.025359006384418,0.1093512737501845,0.09439780974098558,0.029906928018397838,4.22688,4.14476,4.0226750000000004,4.010416666666667,3.872958333333333
2014-06-17,4.1701,4.1993,4.0533,4.0825,4.1966,28200.7,-0.1141000000000005,-2.7189,86911.2829,4.126677929344664,4.029591672578165,0.09708625676649962,0.0949354991460884,0.004301515240822451,4.2067,4.15643,4.043305,4.01487,3.8851020833333334
2014-06-18,4.1117,4.1993,4.06,4.186,4.0825,20792.01,0.1035000000000003,2.5352,65136.6669,4.135804401753178,4.041177474609412,0.09462692714376608,0.09487378474562394,-0.0004937152037157166,4.1913,4.18084,4.066275,4.016373333333333,3.89885
2014-06-19,4.1648,4.1926,4.0069,4.1183,4.186,20077.48,-0.0677000000000003,-1.6173,62311.1438,4.133111416868074,4.046890254267973,0.0862211626001006,0.09314326031651927,-0.013844195432837353,4.165819999999999,4.18468,4.0808,4.015713333333333,3.9100645833333334
2014-06-20,4.1104,4.1595,4.0693,4.1475,4.1183,12002.38,0.0292000000000003,0.709,37329.171,4.135325045042216,4.054342828025901,0.0809822170163148,0.09071105165647839,-0.01945766928032716,4.146179999999999,4.18109,4.08962,4.016373333333333,3.92395625
2014-06-23,4.1794,4.2139,4.1237,4.1475,4.1475,21302.54,0.0,0.0,66814.9625,4.137198115035721,4.0612433592832415,0.07595475575247956,0.08775979247567862,-0.023610073446398122,4.13636,4.181620000000001,4.09844,4.0193666666666665,3.9382812499999997
2014-06-24,4.1475,4.1621,4.0573,4.0984,4.1475,17779.55,-0.0491000000000001,-1.1838,54820.7017,4.131229174260994,4.063995703040039,0.06723347122095547,0.083654528224734,-0.03284211400755707,4.139539999999999,4.17312,4.105935,4.022363333333333,3.951110416666667
2014-06-25,4.0228,4.0998,4.0202,4.0892,4.0984,12308.6,-0.0091999999999998,-0.2245,37523.3268,4.124763147451611,4.065862688000036,0.05890045945157496,0.0787037144701022,-0.03960651003705448,4.1201799999999995,4.15574,4.112705,4.024736666666667,3.96366875
2014-06-26,4.0892,4.1515,4.0719,4.0732,4.0892,21665.4,-0.016,-0.3913,66952.2799,4.116830355535979,4.066406192592625,0.0504241629433535,0.07304780416475246,-0.04524728244279791,4.11116,4.13849,4.114165,4.0257266666666665,3.9761104166666663
2014-06-27,4.0719,4.1104,4.0268,4.1091,4.0732,13671.84,0.0358999999999998,0.8814,41864.0007,4.1156410700689054,4.069568696845023,0.04607237322388258,0.06765271797657849,-0.043160689505391814,4.103479999999999,4.124829999999999,4.1259749999999995,4.03942,3.9861083333333336
2014-06-30,4.0865,4.3784,4.06,4.3492,4.1091,62150.33,0.2400999999999999,5.8431,199194.2901,4.151573213135228,4.090282126708354,0.06129108642687342,0.06638039166663748,-0.010178610479528116,4.14382,4.14009,4.142424999999999,4.061813333333333,4.000004166666667
2014-07-01,4.3519,4.4063,4.2391,4.3718,4.3492,33191.53,0.0226000000000006,0.5196,108664.4597,4.18545425726827,4.111135302507735,0.07431895476053452,0.06796810428541689,0.012701700950235262,4.1985,4.16902,4.162725,4.08521,4.01200625
2014-07-02,4.3651,4.4952,4.3253,4.4301,4.3718,29254.28,0.0583,1.3335,97522.9193,4.223092063842382,4.134762317136792,0.08832974670559057,0.07204043276945163,0.03257862787227789,4.266679999999999,4.193429999999999,4.187135,4.1086599999999995,4.024002083333333
2014-07-03,4.4182,4.4938,4.3505,4.3651,4.4301,19088.17,-0.0650000000000003,-1.4672,63516.4447,4.244939438635862,4.151824367719252,0.09311507091661042,0.07625536039888339,0.033719421035454056,4.32506,4.21811,4.201395,4.12657,4.035727083333334
2014-07-04,4.3718,4.3718,4.2431,4.3134,4.3651,19078.64,-0.0517000000000003,-1.1844,61611.9285,4.2554718326918834,4.163792933073381,0.09167889961850229,0.07934006824280718,0.024677662751390217,4.36592,4.234699999999999,4.207895,4.13798,4.046375
2014-07-07,4.3174,4.3638,4.2457,4.2935,4.3134,15299.04,-0.0198999999999998,-0.4614,49465.0216,4.261322319970056,4.173400863956834,0.08792145601322154,0.08105634579689006,0.013730220432662976,4.35478,4.2493,4.21546,4.148726666666667,4.05526875
2014-07-08,4.2935,4.3134,4.1462,4.2802,4.2935,31523.59,-0.0133,-0.3098,100108.1328,4.264226578436201,4.181311911071142,0.08291466736505892,0.08142801011052384,0.0029733145090701796,4.336460000000001,4.26748,4.2203,4.159783333333333,4.066625
2014-07-09,4.2802,4.2855,4.1794,4.1966,4.2802,27595.3,-0.0835999999999996,-1.9532,87658.5327,4.253822489446017,4.18244436210291,0.07137812734310689,0.07941803355704045,-0.01607981242786713,4.28976,4.27822,4.21698,4.1678766666666665,4.075904166666667
2014-07-10,4.1794,4.2006,4.0069,4.0334,4.1966,49769.61,-0.1631999999999998,-3.8889,153298.7286,4.219911337223553,4.171404038984176,0.04850729823937705,0.07323588649350778,-0.04945717650826145,4.22342,4.274240000000001,4.206365,4.1675233333333335,4.08328125
2014-07-11,4.0334,4.1064,3.8384,3.8848,4.0334,66833.81,-0.1486000000000005,-3.6842,199734.2878,4.168355746881468,4.150174110170533,0.018181636710934868,0.0622250365369932,-0.08808679965211666,4.1377,4.251810000000001,4.18832,4.16792,4.081945833333333
2014-07-14,3.8782,4.113,3.8782,4.0918,3.8848,43298.9,0.2070000000000003,5.3285,130066.1508,4.156577939668934,4.145850102009753,0.010727837659181283,0.05192559676143082,-0.08239551820449907,4.09736,4.22607,4.1830799999999995,4.170306666666666,4.080922916666666
2014-07-15,4.06,4.1382,3.9087,3.914,4.0918,34336.47,-0.1777999999999999,-4.3453,103586.1323,4.1192582566429445,4.128676020379401,-0.009417763736456308,0.039656924661853395,-0.0981493767966194,4.02412,4.18029,4.174655,4.1685799999999995,4.076254166666667
2014-07-16,3.9299,3.9804,3.7561,3.8079,3.914,41438.11,-0.1061,-2.7108,120076.5002,4.0713569863901835,4.104914833684631,-0.03355784729444711,0.025013970270593294,-0.1171436351300808,3.94638,4.1180699999999995,4.155749999999999,4.164113333333334,4.069591666666667
2014-07-17,3.8092,3.9074,3.7402,3.8145,3.8079,55618.15,0.0065999999999997,0.1733,160198.8752,4.0318405269455395,4.0834026237820655,-0.05156209683652602,0.009698756849169432,-0.1225217073713909,3.9025999999999996,4.06301,4.14056,4.155266666666666,4.064525
2014-07-18,3.7946,3.8676,3.7813,3.8344,3.8145,45740.83,0.0199000000000002,0.5217,131805.4341,4.0014650612616105,4.064957984983394,-0.06349292372178361,-0.004939579265021176,-0.11710668891352487,3.89252,4.01511,4.124905,4.143633333333333,4.060897916666666
2014-07-21,3.8875,4.0056,3.861,3.9605,3.8344,42306.62,0.1261000000000001,3.2887,125886.7593,3.9951627441444395,4.057220356466106,-0.06205761232166607,-0.016363185876350154,-0.09138885289063182,3.8662599999999996,3.9818100000000003,4.1155550000000005,4.137576666666667,4.0597
2014-07-22,3.9432,4.0666,3.9379,4.0533,3.9605,26061.8,0.0928,2.3431,79015.5623,4.004106937352987,4.056929959690838,-0.052823022337850745,-0.023655153168650273,-0.058335738338400944,3.89412,3.95912,4.113300000000001,4.13324,4.059904166666667
2014-07-23,4.06,4.1104,3.9538,4.0122,4.0533,30062.87,-0.0411000000000001,-1.014,91344.9823,4.005352023914066,4.053616629343368,-0.048264605429302776,-0.028577043620780777,-0.039375123617044,3.9349800000000004,3.9406799999999995,4.109450000000001,4.12488,4.06644375
2014-07-24,4.0135,4.0533,3.8477,3.8649,4.0122,30887.95,-0.1473,-3.6713,90819.3936,3.9837440202349788,4.039637619762378,-0.05589359952739947,-0.03404035480210452,-0.043706489450589914,3.9450600000000002,3.9238299999999997,4.099035,4.112186666666667,4.07035
2014-07-25,3.9578,4.1091,3.9353,3.9804,3.8649,42386.36,0.1154999999999999,2.9884,127720.5724,3.983229555583444,4.035249647928128,-0.05202009234468452,-0.03763630231062052,-0.028767580068128004,3.97426,3.93339,4.0926,4.103343333333333,4.07681875
2014-07-28,4.0029,4.0414,3.9114,3.9804,3.9804,39455.49,0.0,0.0,117974.7183,3.982794239339837,4.031186711044564,-0.0483924717047266,-0.03978753618944174,-0.01720987103056973,3.9782400000000004,3.9222500000000005,4.074160000000001,4.096136666666667,4.08210625
2014-07-29,4.0003,4.125,3.9817,4.1197,3.9804,48305.18,0.1392999999999999,3.4996,148348.6874,4.003856664056785,4.037743250967188,-0.033886586910402805,-0.038607346333633955,0.009441518846462299,3.99152,3.9428199999999998,4.061555,4.0973766666666664,4.0881875
2014-07-30,4.1409,4.1409,4.0613,4.0931,4.1197,25257.92,-0.0266000000000001,-0.6457,77938.0622,4.017586408048049,4.041843750895545,-0.0242573428474957,-0.035737345636406306,0.022960005577821213,4.0077,3.97134,4.044705,4.09428,4.090729166666667
2014-07-31,4.0878,4.1396,4.06,4.1197,4.0931,23683.44,0.0266000000000001,0.6499,73058.2985,4.033296191425273,4.047610880458838,-0.014314689033565031,-0.03145281431583805,0.03427625056454604,4.058660000000001,4.00186,4.032435,4.0943266666666664,4.093825
2014-08-01,4.0799,4.1701,3.9843,4.0308,4.1197,32720.84,-0.0888999999999997,-2.1579,100309.8705,4.032912161975231,4.0463656300544795,-0.01345346807924841,-0.027852945068520124,0.02879895397854343,4.06874,4.0215,4.018305,4.090436666666666,4.095539583333333
2014-08-04,3.995,4.044,3.8649,4.0414,4.0308,52980.15,0.0106000000000001,0.263,157379.1092,4.034217983209811,4.0459978056059995,-0.011779822396188244,-0.024638320534053747,0.025716996275731006,4.08094,4.029590000000001,4.005699999999999,4.0869,4.097364583333333
2014-08-05,4.0069,4.0334,3.9246,3.995,4.0414,33812.28,-0.0464000000000002,-1.1481,101356.5428,4.028184447331379,4.042220190375925,-0.014035743044546578,-0.022517805036152312,0.016964123983211468,4.056,4.02376,3.99144,4.083453333333334,4.09634375
2014-08-06,3.995,4.1077,3.9936,4.0772,3.995,42161.58,0.0822000000000002,2.0576,129015.299,4.03572530158809,4.044811287385116,-0.00908598579702602,-0.019831441188327054,0.02149091078260207,4.05282,4.03026,3.9854700000000003,4.083053333333334,4.1006
2014-08-07,4.113,4.1767,4.048,4.1555,4.0772,56207.73,0.0782999999999995,1.9204,175825.7454,4.054152178266845,4.053010451282515,0.001141726984330127,-0.01563680755379562,0.03355706907625149,4.05998,4.0593200000000005,3.991575,4.085796666666667,4.10341875
2014-08-08,4.1396,4.2285,4.1038,4.1356,4.1555,42785.91,-0.0198999999999998,-0.4789,134502.144,4.066682612379639,4.059128195631958,0.007554416747680648,-0.010998562693500366,0.037105958882362025,4.08094,4.07484,4.0041150000000005,4.08668,4.1069562500000005
2014-08-11,4.1887,4.2258,4.0958,4.182,4.1356,32354.57,0.0464000000000002,1.122,101913.6792,4.084423748936617,4.068229810770331,0.01619393816628545,-0.005560062521543203,0.0435080013756573,4.10906,4.095,4.008625,4.081106666666667,4.111958333333333
2014-08-12,4.1449,4.3864,4.1409,4.3625,4.182,73911.02,0.1804999999999994,4.3161,239874.5122,4.127204710638676,4.090027602565121,0.037177108073554344,0.002987371597476307,0.06837947295215607,4.1825600000000005,4.119280000000001,4.0310500000000005,4.080796666666667,4.117845833333333
2014-08-13,4.3625,4.604,4.3625,4.5973,4.3625,92744.48,0.2347999999999999,5.3822,316119.3025,4.1995270628481105,4.127603335708446,0.07192372713966488,0.016774642705914024,0.11029816886750171,4.286579999999999,4.169700000000001,4.07052,4.0863700000000005,4.12646875
2014-08-14,4.5973,4.8295,4.4965,4.5761,4.5973,48250.83,-0.0211999999999994,-0.4611,169117.6963,4.257461360871478,4.160825310841154,0.09663605003032405,0.032746924170796034,0.12777825171905605,4.370700000000001,4.21534,4.108600000000001,4.093403333333334,4.135508333333333
2014-08-15,4.5986,4.6278,4.5111,4.5376,4.5761,34279.12,-0.0384999999999999,-0.8413,117954.7197,4.300559613045096,4.188734547075143,0.11182506596995356,0.048562552530627544,0.12652502687865202,4.451099999999999,4.26602,4.14376,4.100876666666667,4.1428875
2014-08-18,4.5774,4.6411,4.531,4.5535,4.5376,38614.23,0.0158999999999993,0.3504,133074.1637,4.3394735187304665,4.215754210254762,0.12371930847570489,0.06359390371964302,0.12025080951212375,4.525399999999999,4.31723,4.17341,4.109543333333333,4.148939583333333
2014-08-19,4.5575,4.6305,4.531,4.5774,4.5535,32972.71,0.0239000000000002,0.5249,113355.3894,4.376077592771933,4.242542787272928,0.13353480549900532,0.07758208407551548,0.11190544284697967,4.568379999999999,4.37547,4.199615,4.11945,4.15585
2014-08-20,4.5774,4.5933,4.4792,4.523,4.5774,30139.44,-0.0544000000000002,-1.1884,103119.0537,4.39868104003779,4.263317395623082,0.13536364441470816,0.08913839614335402,0.09245049654270829,4.55352,4.42005,4.225154999999999,4.13033,4.161627083333333
2014-08-21,4.4859,4.5496,4.3983,4.5389,4.523,35448.79,0.0159000000000002,0.3515,119043.8371,4.420253187724284,4.283730921873224,0.13652226585105964,0.09861517008489515,0.07581419153232899,4.546079999999999,4.45839,4.258855,4.1471800000000005,4.168758333333334
2014-08-22,4.5376,4.5403,4.4434,4.4713,4.5389,22222.61,-0.0675999999999996,-1.4893,75137.1359,4.428106543459009,4.297624927660393,0.13048161579861617,0.10498845922763936,0.05098631314195362,4.53282,4.491960000000001,4.2834,4.16673,4.176858333333334
2014-08-25,4.523,4.523,4.3784,4.4726,4.4713,25492.21,0.0012999999999996,0.0291,85369.0505,4.434951690619162,4.310586044129994,0.12436564648916804,0.1088638966799451,0.031003499618445868,4.516640000000001,4.52102,4.30801,4.179423333333333,4.182829166666667
2014-08-26,4.4739,4.4925,4.3399,4.3638,4.4726,32016.11,-0.1087999999999995,-2.4326,106279.7479,4.424005276677752,4.314527818638883,0.1094774580388691,0.1089866089517299,0.0009816981742784003,4.47392,4.5211500000000004,4.320215,4.194416666666667,4.1879437500000005
2014-08-27,4.3625,4.3731,4.2855,4.3293,4.3638,33220.09,-0.0345000000000004,-0.7906,108047.5185,4.409435234111944,4.315622054295262,0.09381317981668236,0.1059519231247204,-0.024277486616076094,4.43518,4.49435,4.332025,4.211796666666667,4.19173125
2014-08-28,4.3519,4.3996,4.2988,4.3917,4.3293,18028.87,0.0624000000000002,1.4413,59080.6905,4.40670673655626,4.321257457680798,0.08544927887546194,0.10185139427486872,-0.03280423079881356,4.40574,4.475910000000001,4.345625,4.231036666666667,4.196818749999999
2014-08-29,4.4195,4.6504,4.4195,4.5575,4.3917,44972.8,0.1657999999999999,3.7753,154194.9308,4.42990570016299,4.338756905259999,0.09114879490299099,0.09971087440049319,-0.017124158995004385,4.42298,4.4779,4.37196,4.25514,4.206383333333333
2014-09-01,4.5655,4.657,4.4991,4.5986,4.5575,45539.95,0.0411000000000001,0.9018,156828.8028,4.455858669368684,4.358004541907405,0.09785412746127875,0.09933952501265031,-0.002970795102743118,4.44818,4.48241,4.39982,4.276409999999999,4.216995833333333
2014-09-02,4.5986,4.6106,4.5084,4.6,4.5986,35851.66,0.0013999999999994,0.0304,123079.2663,4.478034258696579,4.375930131395746,0.10210412730083274,0.0998924454702868,0.004423363661091861,4.49542,4.4846699999999995,4.43007,4.2946333333333335,4.227970833333333
2014-09-03,4.5907,4.6212,4.5376,4.5986,4.6,33086.35,-0.0013999999999994,-0.0304,114445.2481,4.496582834281721,4.392424195736802,0.10415863854491914,0.10074568408521327,0.006825908919411733,4.54928,4.49223,4.4561399999999995,4.3141799999999995,4.23816875
2014-09-04,4.5907,4.5907,4.4925,4.5323,4.5986,42051.87,-0.0663,-1.4417,143304.2196,4.502077782853764,4.4027853664229655,0.09929241643079845,0.1004550305543303,-0.0023252282470637153,4.5774,4.49157,4.4749799999999995,4.336426666666667,4.241983333333334
2014-09-05,4.5243,4.5588,4.4315,4.4832,4.5323,52094.05,-0.0491000000000001,-1.0833,175546.1434,4.499173508568569,4.40874200594719,0.09043150262137978,0.0984503249677402,-0.016037644692720843,4.56254,4.49276,4.49236,4.353186666666667,4.244304166666667
2014-09-09,4.4806,4.5456,4.4248,4.458,4.4832,38244.99,-0.0251999999999998,-0.5621,129550.8254,4.492839122634943,4.4123907462473975,0.08044837638754565,0.0948499352517013,-0.02880311772831129,4.53442,4.491300000000001,4.5061599999999995,4.369106666666666,4.2448854166666665
2014-09-10,4.4713,4.5204,4.389,4.5031,4.458,39489.44,0.0450999999999996,1.0117,132534.5115,4.494417719152644,4.419109950229072,0.07530776892357238,0.09094150198607552,-0.03126746612500628,4.51504,4.505229999999999,4.51319,4.381886666666667,4.247760416666667
2014-09-11,4.5243,4.5297,4.4434,4.462,4.5031,40636.3,-0.0411000000000001,-0.9127,136748.2484,4.4894303777445455,4.422286990952845,0.06714338679170062,0.08618187894720054,-0.038076984310999845,4.48772,4.5185,4.506425,4.394183333333333,4.25085625
2014-09-12,4.4341,4.4885,4.3903,4.4487,4.462,36200.15,-0.0133,-0.2981,121076.5985,4.483164165783847,4.4242435101415225,0.05892065564232407,0.08072963428622525,-0.04361795728780235,4.471,4.5241999999999996,4.500055,4.405150000000001,4.254089583333333
2014-09-15,4.4447,4.4779,4.385,4.4155,4.4487,42743.44,-0.0331999999999998,-0.7463,142377.1531,4.472754294124793,4.423595842723632,0.04915845140116115,0.07441539770921243,-0.05051389261610256,4.45746,4.51,4.49395,4.417973333333333,4.2569083333333335
2014-09-16,4.4315,4.4567,4.3359,4.3359,4.4155,35480.49,-0.0796000000000001,-1.8027,117603.8847,4.451699787336364,4.417099854373733,0.03459993296263075,0.06645230475989611,-0.06370474359453071,4.43304,4.4837299999999995,4.48307,4.42779,4.259810416666666
2014-09-17,4.3479,4.401,4.2245,4.3081,4.3359,49995.35,-0.0278,-0.6412,161474.3458,4.429607512361539,4.40902579108679,0.02058172127474922,0.05727818806286673,-0.07339293357623503,4.3940399999999995,4.45454,4.469605,4.438226666666666,4.265533333333333
2014-09-18,4.3094,4.3519,4.2431,4.3386,4.3081,41279.77,0.0304999999999999,0.708,134078.3815,4.41560635661361,4.403809065821101,0.011797290792508797,0.04818200860879515,-0.07276943563257271,4.3693599999999995,4.42854,4.4603850000000005,4.446940000000001,4.2749875
2014-09-19,4.3811,4.5111,4.3811,4.4262,4.3386,53243.96,0.0876000000000001,2.0191,178477.2536,4.417236147903823,4.405467653538057,0.011768494365766102,0.04089930576018934,-0.05826162278884647,4.36486,4.41793,4.45475,4.455963333333333,4.281954166666666
2014-09-22,4.4288,4.523,4.3426,4.5084,4.4262,56405.25,0.0822000000000002,1.8571,190245.054,4.43126135591862,4.413092271794498,0.018169084124122215,0.03635326143297592,-0.036368354617707405,4.383439999999999,4.420450000000001,4.456605,4.46839,4.2943375
2014-09-23,4.5243,4.5243,4.458,4.4766,4.5084,25393.06,-0.0317999999999996,-0.7054,85922.4975,4.43823653193114,4.4177965479578685,0.020439983973271403,0.03317060594103502,-0.025461243935527234,4.41158,4.4223099999999995,4.456805,4.47821,4.308268750000001
2014-09-24,4.454,4.5031,4.4315,4.4713,4.4766,33195.57,-0.0053,-0.1184,111761.8457,4.4433232193263485,4.421759766627656,0.02156345269869231,0.03084917529256648,-0.018571445187748344,4.44422,4.41913,4.46218,4.481836666666667,4.321952083333334
2014-09-25,4.4792,4.5084,4.3651,4.3784,4.4713,42276.93,-0.0929000000000002,-2.0777,141166.6822,4.43333503173768,4.418547932062645,0.014787099675034554,0.0276367601690601,-0.02569932098805109,4.45218,4.410769999999999,4.4646349999999995,4.47454,4.333285416666667
2014-09-26,4.3784,4.3784,4.1661,4.2457,4.3784,114083.45,-0.1326999999999998,-3.0308,364979.5975,4.404468103778036,4.405744381539486,-0.0012762777614492293,0.021854152582958235,-0.04626086068881493,4.416079999999999,4.3904700000000005,4.4573350000000005,4.463526666666667,4.339227083333333
