trade_date,open,high,low,close,pre_close,volume,change,pct_change,value,ema_fast,ema_slow,diff,dea,bar,MA5,MA10,MA20,MA30,MA48
2011-09-02,8.0232,8.0232,7.8148,7.9521,8.0741,63167.23,-0.1219999999999998,-1.511,98168.842,8.290502627360985,8.447339689115038,-0.15683706175405376,-0.11942223933343268,-0.07482964484124216,8.2012,8.25865,8.37635,8.56422,8.70635625
2011-09-05,7.9317,7.9317,7.6368,7.6419,7.9521,57196.73,-0.3102,-3.9009,86707.651,8.190717607766986,8.387677489921332,-0.19695988215434568,-0.1349297678976153,-0.12406022851346077,8.024260000000002,8.20374,8.34152,8.526256666666667,8.69608125
2011-09-06,7.5758,7.6775,7.4639,7.6521,7.6419,54089.97,0.0102000000000002,0.1335,80466.943,8.107853360418218,8.333190268445678,-0.22533690802745987,-0.15301119592358423,-0.1446514242077513,7.9012199999999995,8.14985,8.306695,8.480666666666668,8.681145833333334
2011-09-07,7.6877,7.8249,7.6877,7.7995,7.6521,28982.77,0.1474000000000002,1.9263,44285.815,8.06041438189234,8.29365765596822,-0.23324327407588008,-0.16905761155404342,-0.12837132504367332,7.82394,8.111709999999999,8.278475,8.438296666666666,8.6653625
2011-09-08,7.8249,7.8809,7.7538,7.7995,7.7995,30508.69,0.0,0.0,46872.944,8.020273707755058,8.257053385155759,-0.23677967740070116,-0.182602024723375,-0.10835530535465232,7.769019999999999,8.055269999999998,8.244915,8.39423,8.645660416666667
2011-09-09,7.8097,7.9063,7.4995,7.7843,7.7995,53257.49,-0.0152000000000001,-0.1949,80155.331,7.983970060408126,8.222034615884962,-0.2380645554768357,-0.19369453087406716,-0.08874004920553707,7.735460000000001,7.96833,8.210345,8.349996666666666,8.626700000000001
2011-09-13,7.6521,7.7233,7.4741,7.6927,7.7843,35043.79,-0.0915999999999996,-1.1767,52267.637,7.939159281883798,8.182824644337927,-0.24366536245412895,-0.2036886971900795,-0.07995333052809889,7.74562,7.88494,8.169160000000002,8.303386666666666,8.604347916666667
2011-09-14,7.6978,7.7283,7.4945,7.7131,7.6927,39702.61,0.0203999999999995,0.2652,59241.806,7.904380930824752,8.148030226238822,-0.24364929541406966,-0.21168081683487755,-0.06393695715838421,7.75782,7.82952,8.12162,8.26678,8.580408333333333
2011-09-15,7.7131,7.9571,7.7029,7.83,7.7131,52602.27,0.1169000000000002,1.5156,81315.756,7.892937710697867,8.124472431702612,-0.2315347210047456,-0.21565159766885117,-0.031766246671788845,7.763920000000001,7.7939300000000005,8.078655,8.23729,8.55424375
2011-09-16,7.8402,7.9775,7.8402,7.9673,7.83,64994.92,0.1372999999999997,1.7535,101289.63,7.904378062898195,8.11283002935427,-0.20845196645607622,-0.21421167142629619,0.011519409940439929,7.79748,7.78325,8.046624999999999,8.208816666666667,8.531787499999998
2011-09-19,7.9012,7.9673,7.6266,7.7995,7.9673,27119.25,-0.1677999999999997,-2.1061,41678.408,7.888242976298472,8.08962039755025,-0.20137742125177827,-0.21164482139139262,0.020534800279228715,7.800520000000001,7.76799,8.01332,8.173563333333332,8.509224999999999
2011-09-20,7.8097,7.8199,7.6368,7.8097,7.7995,24812.73,0.0102000000000002,0.1308,37877.201,7.876159441483323,8.06888555328727,-0.19272611180394694,-0.2078610794739035,0.030269935339913123,7.823919999999999,7.78477,7.994255,8.155936666666667,8.481154166666668
2011-09-21,7.8809,8.0537,7.7792,8.0029,7.8097,46340.37,0.1932,2.4738,72608.515,7.895657988947427,8.06399773452525,-0.16833974557782305,-0.19995681269468743,0.06323413423372876,7.881880000000001,7.81985,7.98485,8.144413333333334,8.456472916666668
2011-09-22,7.947,8.008,7.7792,7.886,8.0029,48975.27,-0.1169000000000002,-1.4607,76119.839,7.894172144493976,8.05081271715301,-0.15664057265903342,-0.19129356468755665,0.06930598405704647,7.89308,7.8285,7.970105000000001,8.128483333333334,8.424589583333333
2011-09-23,7.8605,7.8605,7.6877,7.83,7.886,35367.59,-0.056,-0.7101,54096.473,7.884299506879518,8.03445621958612,-0.15015671270660214,-0.18306619429136575,0.06581896316952723,7.86562,7.83155,7.94341,8.107126666666668,8.391329166666667
2011-09-26,7.6927,7.9724,7.6927,7.8504,7.83,41104.09,0.0203999999999995,0.2605,63635.843,7.879084198128823,8.020822425542704,-0.14173822741388076,-0.17480060091586877,0.06612474700397603,7.8758,7.83816,7.903245,8.086283333333332,8.363047916666668
2011-09-27,7.9571,8.0232,7.7995,7.8402,7.8504,34066.03,-0.0101999999999993,-0.1299,52762.03,7.873102013801312,8.007442986613615,-0.13434097281230262,-0.16670867529515557,0.0647354049657059,7.8819,7.85291,7.868925,8.063743333333333,8.334870833333333
2011-09-28,7.9317,8.0131,7.6521,7.8097,7.8402,57414.43,-0.0304999999999999,-0.389,88898.266,7.86334785783188,7.992795357975569,-0.129447500143689,-0.15925644026486227,0.059617880242346544,7.843260000000001,7.862570000000001,7.846044999999999,8.03527,8.307541666666667
2011-09-29,7.6775,7.7283,7.525,7.6572,7.8097,31342.94,-0.1525000000000007,-1.9527,47102.349,7.831632802780822,7.967936442569972,-0.1363036397891495,-0.15466588016971974,0.03672448076114049,7.797499999999999,7.84529,7.81961,8.000866666666667,8.276929166666667
2011-09-30,7.7588,7.7588,7.586,7.6775,7.6572,36911.0,0.0203000000000006,0.2651,55551.895,7.807920063891466,7.946422632009233,-0.13850256811776696,-0.1514332177593292,0.025861299283124473,7.767,7.81631,7.79978,7.969853333333333,8.25394375
2011-10-10,7.6622,7.9266,7.586,7.8504,7.6775,32642.8,0.1728999999999994,2.252,49993.556,7.814455438677394,7.9393098444529935,-0.12485440577559981,-0.14611745536258333,0.04252609917396705,7.767,7.8214,7.794695,7.949346666666667,8.22958125
2011-10-11,7.9419,7.9978,7.708,7.8605,7.8504,54445.41,0.0101000000000004,0.1287,83981.056,7.82153921734241,7.933472078197216,-0.11193286085480558,-0.13928053646102778,0.0546953512124444,7.77106,7.826479999999999,7.805625000000001,7.93833,8.204370833333334
2011-10-12,7.7538,8.1453,7.6724,8.0436,7.8605,111444.04,0.1830999999999996,2.3294,174822.758,7.855702414674347,7.941629702034459,-0.08592728736011157,-0.12860988664084455,0.08536519856146596,7.8178399999999995,7.83055,7.825200000000001,7.933416666666667,8.181914583333334
2011-10-13,8.008,8.2927,7.9826,8.2317,8.0436,149887.82,0.1881000000000003,2.3385,241760.358,7.91354819703214,7.9631163907726465,-0.04956819374050614,-0.11280154806077689,0.1264667086405415,7.93274,7.86512,7.84681,7.935109999999999,8.163589583333334
2011-10-14,8.2114,8.4402,8.1402,8.3283,8.2317,211047.54,0.0966000000000004,1.1735,343886.164,7.977356166719503,7.990167028493191,-0.012810861773687954,-0.0928034108033591,0.1599850980593423,8.062899999999999,7.91495,7.8732500000000005,7.933923333333333,8.1477
2011-10-17,8.313,8.4402,8.2622,8.2978,8.3283,259725.58,-0.0304999999999999,-0.3662,426772.78,8.026655217993426,8.012954656012214,0.013700561981211834,-0.07150261624644492,0.17040635645531352,8.152379999999999,7.95969,7.898925,7.92206,8.137002083333334
2011-10-18,8.2266,8.2266,7.469,7.5402,8.2978,173843.98,-0.7576000000000009,-9.1301,265027.181,7.951815953686745,7.977935792603902,-0.026119838917156635,-0.062426060780587274,0.07261244372686128,8.08832,7.929690000000001,7.891299999999999,7.88918,8.112533333333333
2011-10-19,7.525,7.6165,7.0623,7.3368,7.5402,129756.35,-0.2033999999999993,-2.6975,186465.819,7.857198114658016,7.93044425241102,-0.07324613775300381,-0.06459007617507058,-0.01731212315586647,7.94696,7.8824,7.872484999999999,7.858163333333334,8.081602083333333
2011-10-20,7.3216,7.3623,7.0419,7.2453,7.3368,95030.98,-0.0914999999999999,-1.2471,133882.003,7.763059943172167,7.879692826306499,-0.11663288313433195,-0.07499863756692286,-0.08326849113481818,7.749680000000001,7.841209999999999,7.84325,7.826809999999999,8.048022916666667
2011-10-21,7.2402,7.2402,6.9911,7.1335,7.2453,81560.57,-0.1118000000000005,-1.5431,113433.372,7.666204567299526,7.824419283617129,-0.15821471631760264,-0.09164185331705882,-0.13314572600108765,7.510720000000001,7.78681,7.80156,7.7954566666666665,8.02291875
2011-10-24,7.1182,7.1792,6.8538,7.0928,7.1335,91138.91,-0.0406999999999992,-0.5705,126062.639,7.577988480022675,7.770225262608453,-0.1922367825857778,-0.11176083917080262,-0.16095188682995037,7.2697199999999995,7.71105,7.766225,7.766813333333333,7.99675625
2011-10-25,7.1284,7.3521,7.0724,7.2758,7.0928,61867.44,0.1829999999999998,2.5801,88145.85,7.531497944634571,7.7336011690819015,-0.2021032244473302,-0.12982931622610813,-0.14454781644244413,7.21684,7.65258,7.739529999999999,7.7546100000000004,7.9740874999999996
2011-10-26,7.2351,7.4639,7.1589,7.4284,7.2758,86773.7,0.1525999999999996,2.0974,125192.418,7.515636722383098,7.7109936750758346,-0.19535695269273656,-0.1429348435194338,-0.10484421834660551,7.2351600000000005,7.591060000000001,7.710804999999999,7.747153333333333,7.9523729166666675
2011-10-27,7.408,7.4487,7.2911,7.3165,7.4284,53955.97,-0.1119000000000003,-1.5064,77870.497,7.485000303554929,7.681771921366513,-0.19677161781158414,-0.15370219837786386,-0.08613883886744056,7.2494,7.4995400000000005,7.6823299999999985,7.7310533333333336,7.928222916666666
2011-10-28,7.4894,7.525,7.286,7.3216,7.3165,83129.52,0.0051000000000005,0.0697,120097.093,7.459861795315709,7.655092519783809,-0.1952307244680993,-0.16200790359591094,-0.06644564174437673,7.28702,7.3988700000000005,7.656910000000001,7.7151233333333336,7.903331250000001
2011-10-31,7.3216,7.3978,7.2301,7.3673,7.3216,86640.81,0.0457,0.6242,124791.919,7.445621519113293,7.633774555355378,-0.18815303624208557,-0.1672369301251459,-0.04183221223387934,7.34192,7.30582,7.632755,7.701223333333333,7.87631875
2011-11-01,7.3063,7.5555,7.2911,7.525,7.3673,71162.43,0.1577000000000001,2.1405,104449.109,7.457833593095863,7.62571718088461,-0.16788358778874723,-0.16736626165786617,-0.0010346522617621368,7.39176,7.3043,7.616995,7.695633333333333,7.8520625
2011-11-02,7.3724,7.5453,7.2962,7.5199,7.525,110378.5,-0.0051000000000005,-0.0678,160522.941,7.467382271081115,7.617878871189454,-0.15049660010833943,-0.16399232934796082,0.02699145847924278,7.41006,7.32261,7.602504999999999,7.689193333333334,7.829395833333333
2011-11-03,7.5656,7.7436,7.53,7.6114,7.5199,67343.54,0.0914999999999999,1.2168,101141.713,7.4895388447609434,7.61739895480505,-0.12786011004410636,-0.15676588548718995,0.057811550886167185,7.46904,7.359219999999999,7.600215,7.681906666666666,7.811599999999999
2011-11-04,7.7029,7.7283,7.586,7.6165,7.6114,44262.81,0.0051000000000005,0.067,66489.301,7.509071330182336,7.617332365560232,-0.10826103537789589,-0.14706491546533115,0.07760776017487053,7.528020000000001,7.40752,7.5971649999999995,7.670213333333334,7.79963125
2011-11-07,7.5911,7.7436,7.586,7.6368,7.6165,38430.66,0.0202999999999997,0.2665,58049.235,7.528721894769669,7.618774412555771,-0.09005251778610202,-0.13566243592948532,0.09121983628676661,7.581919999999999,7.461920000000001,7.586484999999999,7.66479,7.788085416666665
2011-11-08,7.6317,7.7233,7.586,7.6165,7.6368,39401.3,-0.0202999999999997,-0.2658,59295.038,7.542226218651258,7.61860593755164,-0.07637971890038209,-0.12380589252366468,0.09485234724656519,7.60022,7.495990000000001,7.574284999999999,7.65835,7.776327083333334
2011-11-09,7.6673,7.7182,7.5758,7.6927,7.6165,32242.23,0.0762,1.0005,48492.662,7.5653760311664495,7.6240943866218895,-0.05871835545544002,-0.11078838511001976,0.10414005930915948,7.634780000000001,7.522419999999999,7.55674,7.64801,7.76234375
2011-11-10,7.6266,7.6978,7.5656,7.6317,7.6927,44820.23,-0.0609999999999999,-0.793,67086.322,7.575579718679303,7.624657765390638,-0.04907804671133498,-0.09844631743028281,0.09873654143789568,7.63884,7.55394,7.526739999999999,7.6395333333333335,7.741052083333333
2011-11-11,7.6673,7.8809,7.5961,7.8148,7.6317,59249.85,0.1830999999999996,2.3992,90605.578,7.612382838882487,7.638742375361701,-0.026359536479214185,-0.0840289612400691,0.11533884952170984,7.6785,7.603260000000001,7.501065,7.639026666666666,7.726222916666667
2011-11-14,7.8504,8.0944,7.8148,8.0385,7.8148,131531.24,0.2237000000000009,2.8625,207253.923,7.677939325208259,7.668354051260835,0.009585273947424255,-0.06530611420257043,0.14978277629998937,7.758840000000001,7.67038,7.4881,7.645296666666667,7.72145625
2011-11-15,8.0131,8.1097,7.9826,8.0537,8.0385,53451.95,0.0151999999999983,0.1891,84898.103,7.735748659791604,7.696898195611884,0.0388504641797196,-0.04447479852611243,0.16665052541166406,7.84628,7.72325,7.513775,7.6524133333333335,7.7187020833333335
2011-11-16,8.0232,8.0995,7.8453,7.8809,8.0537,62699.96,-0.1727999999999996,-2.1456,97646.891,7.758079635208279,7.710527958899893,0.047551676308386526,-0.026069503559212635,0.14724235973519834,7.883920000000001,7.7593499999999995,7.54098,7.654786666666667,7.714677083333334
2011-11-17,7.9266,8.0487,7.8707,7.8809,7.8809,39263.77,0.0,0.0,61371.155,7.776975075945467,7.7231481100924935,0.05382696585297353,-0.010090209676775402,0.12783435105949786,7.9337599999999995,7.7863,7.57276,7.6622433333333335,7.713193749999999
2011-11-18,7.83,7.9063,7.6266,7.7233,7.8809,50428.69,-0.1575999999999995,-1.9998,76656.4,7.768717371953857,7.723159361196753,0.04555801075710342,0.0010394344100003606,0.08903715269420612,7.91546,7.7969800000000005,7.60225,7.66377,7.714889583333334
2011-11-21,7.7385,7.7538,7.647,7.7182,7.7233,18556.79,-0.0050999999999996,-0.066,28154.586,7.76094546857634,7.722792001108105,0.038153467468235114,0.008462241021647311,0.059382452893175605,7.8514,7.80512,7.63352,7.659363333333333,7.716266666666667
2011-11-22,7.6775,7.7843,7.5402,7.7792,7.7182,34347.44,0.0609999999999999,0.7903,51922.561,7.763753858026133,7.726970371396393,0.03678348662973985,0.014126490143265818,0.04531399297294806,7.7965,7.821389999999999,7.658690000000002,7.656653333333334,7.71584375
2011-11-23,7.7995,7.9419,7.7182,7.8961,7.7792,47773.97,0.1168999999999993,1.5027,73875.801,7.784114802945189,7.7394984920336976,0.04461631091149165,0.020224454296910985,0.048783713229161335,7.79954,7.84173,7.682075,7.651736666666666,7.7178562500000005
2011-11-24,7.8707,7.8707,7.7283,7.8046,7.8961,16925.25,-0.0914999999999999,-1.1588,25984.418,7.787266371722852,7.744320825957128,0.042945545765724624,0.024768672590673713,0.03635374635010182,7.78428,7.859019999999999,7.706480000000001,7.637500000000001,7.718279166666666
2011-11-25,7.7944,7.8656,7.6622,7.7639,7.8046,20560.66,-0.0407000000000001,-0.5215,31355.319,7.783671545303951,7.745771135145489,0.03790041015846235,0.027395020104231442,0.021010780108461816,7.792399999999999,7.85393,7.728595,7.618686666666666,7.719762499999999
2011-11-28,7.8046,7.83,7.6826,7.7334,7.7639,27873.3,-0.0304999999999999,-0.3928,42443.385,7.7759374614110355,7.744854754764342,0.03108270664669366,0.02813255741272389,0.0059002984679395395,7.795439999999999,7.823419999999999,7.746899999999999,7.599873333333334,7.720185416666666
2011-11-29,7.8097,8.0334,7.769,7.9673,7.7334,45071.56,0.2339000000000002,3.0245,70113.894,7.805377851963184,7.761332180337353,0.044045671625830174,0.031315180255345146,0.025460982740970056,7.833060000000001,7.814780000000001,7.769014999999999,7.61411,7.723045833333333
2011-11-30,7.9521,7.9775,7.4741,7.6063,7.9673,65103.2,-0.3609999999999997,-4.531,97790.551,7.7747504901226945,7.749848315127179,0.024902174995515836,0.030032579203379286,-0.0102608084157269,7.775099999999999,7.787319999999999,7.773335,7.623093333333333,7.715525
2011-12-01,7.7843,7.9215,7.6927,7.8046,7.6063,61797.73,0.1982999999999997,2.607,95081.564,7.779342722411511,7.753903995488129,0.025438726923382227,0.029113808747379875,-0.007350163647995296,7.775099999999999,7.77969,7.782995,7.6417366666666675,7.71563125
2011-12-02,7.7233,7.7944,7.6012,7.6724,7.8046,23745.68,-0.1322000000000001,-1.6939,35844.482,7.762889995886663,7.747866662489008,0.015023333397655492,0.026295713677435,-0.022544760559559014,7.7568,7.7745999999999995,7.78579,7.659700000000001,7.712770833333333
2011-12-05,7.7436,7.7436,7.1182,7.2911,7.6724,48186.89,-0.3812999999999995,-4.9698,69761.952,7.6903069195964076,7.714032094897229,-0.023725175300821633,0.016291535881783673,-0.0800334223652106,7.668340000000001,7.73189,7.768505,7.66631,7.697941666666668
2011-12-06,7.2504,7.3114,7.0775,7.3063,7.2911,17382.4,0.0152000000000001,0.2085,24628.121,7.6312289319661915,7.683829717497434,-0.0526007855312427,0.0025130715991784,-0.1102277142608422,7.5361400000000005,7.6846000000000005,7.752995,7.667326666666667,7.685864583333333
2011-12-07,7.3063,7.347,7.1945,7.3114,7.3063,9518.87,0.0050999999999996,0.0698,13644.686,7.58202448089447,7.656242331016142,-0.07421785012167259,-0.012833112744991798,-0.12276947475336158,7.47716,7.626129999999999,7.733930000000001,7.663426666666666,7.675060416666668
2011-12-08,7.3063,7.4233,7.1538,7.3318,7.3114,20661.63,0.0204000000000004,0.279,29671.233,7.5435284069107045,7.632209565755687,-0.08868115884498273,-0.02800272196498999,-0.1213568737599855,7.382599999999999,7.57885,7.718935,7.663936666666667,7.66425625
2011-12-09,7.2707,7.4131,7.1741,7.3673,7.3318,24343.07,0.0354999999999998,0.4842,35080.366,7.516416344309058,7.61258663495897,-0.096170290649912,-0.04163623570197439,-0.10906810989587523,7.32158,7.53919,7.69656,7.66546,7.654404166666667
2011-12-12,7.3216,7.3318,7.1131,7.164,7.3673,14342.85,-0.2033000000000004,-2.7595,20401.11,7.462198445184588,7.57935799533238,-0.11715955014779222,-0.056740898591137956,-0.12083730311330854,7.29616,7.4822500000000005,7.652834999999999,7.658683333333333,7.640952083333333
2011-12-13,7.0674,7.2301,6.9555,7.0063,7.164,26588.08,-0.1576999999999992,-2.2013,36930.303,7.392060222848498,7.536909254937389,-0.14484903208889133,-0.07436252529068864,-0.14097301359640538,7.236160000000001,7.386149999999999,7.600465,7.641393333333334,7.627391666666667
2011-12-14,6.9453,7.0674,6.742,6.8894,7.0063,26986.3,-0.1169000000000002,-1.6685,36590.941,7.314727880871805,7.488945606423509,-0.17421772555170367,-0.09433356534289164,-0.15976832041762407,7.15176,7.314460000000001,7.55089,7.620376666666667,7.6109729166666655
2011-12-15,6.7623,6.8742,6.5081,6.5996,6.8894,31430.04,-0.2898000000000005,-4.2065,41049.393,7.204708206891528,7.423068154095842,-0.21835994720431362,-0.11913884171517605,-0.19844221097827514,7.00532,7.19396,7.4868250000000005,7.58665,7.584914583333333
2011-12-16,6.5589,6.7572,6.4369,6.7013,6.5996,40398.95,0.1017000000000001,1.541,52571.837,7.127260790446678,7.369603846385039,-0.24234305593836147,-0.14377968455981313,-0.19712674275709668,6.87212,7.096850000000001,7.435725000000001,7.556143333333333,7.5607645833333335
2011-12-19,6.564,6.5843,6.1979,6.4267,6.7013,65107.76,-0.2745999999999995,-4.0977,81569.282,7.019482207301035,7.299759117023185,-0.2802769097221498,-0.17107912959228047,-0.21839556025973866,6.72466,7.01041,7.37115,7.515806666666666,7.527079166666667
2011-12-20,6.2945,6.5081,6.2539,6.4013,6.4267,31522.56,-0.0254000000000003,-0.3952,39898.117,6.924377252331645,7.233206589836282,-0.3088293375046369,-0.19862917117475176,-0.22040033265977033,6.6036600000000005,6.91991,7.302255,7.4753,7.488945833333333
2011-12-21,6.4471,6.5691,6.325,6.3301,6.4013,23916.99,-0.0712000000000001,-1.1123,30359.428,6.832949982742162,7.166309805403965,-0.3333598226618033,-0.2255753014721621,-0.21556904237928243,6.4918,6.8217799999999995,7.223954999999999,7.42988,7.447316666666666
2011-12-22,6.3301,6.4064,6.0912,6.3301,6.3301,47703.69,0.0,0.0,58393.393,6.7555884469356755,7.104368338337004,-0.34877989140132826,-0.2502162194579953,-0.19712734388666586,6.437900000000001,6.72161,7.1502300000000005,7.386493333333333,7.406322916666666
2011-12-23,6.3301,6.4572,6.2539,6.4115,6.3301,23931.65,0.0814000000000003,1.2859,30048.793,6.702651762791725,7.053044757719448,-0.3503929949277227,-0.2702515745519408,-0.16028284075156374,6.3799399999999995,6.62603,7.08261,7.339716666666667,7.382808333333333
2011-12-26,6.3352,6.5081,6.1013,6.4776,6.4115,36577.62,0.0660999999999996,1.031,46257.376,6.668028414669921,7.0104192201106,-0.34239080544067857,-0.2846794207296884,-0.11542276942198038,6.3901200000000005,6.55739,7.01982,7.2876866666666675,7.364908333333333
2011-12-27,6.4776,6.5437,6.3505,6.4216,6.4776,20540.1,-0.056,-0.8645,26006.527,6.630116350874548,6.966802981583888,-0.33668663070934013,-0.29508086272561873,-0.0832115359674428,6.39418,6.49892,6.942535000000001,7.233283333333333,7.347747916666666
2011-12-28,6.3454,6.4572,6.1267,6.4013,6.4216,55027.0,-0.0202999999999997,-0.3161,68220.624,6.594913835355387,6.924913871836933,-0.33000003648154674,-0.30206469747680437,-0.05587067800948475,6.40842,6.4501100000000005,6.882285,7.183963333333334,7.33249375
2011-12-29,6.2793,6.4115,6.1471,6.3555,6.4013,44304.94,-0.0457999999999998,-0.7155,54691.542,6.558080937608404,6.882735066515679,-0.32465412890727485,-0.3065825837628985,-0.03614309028875273,6.413500000000001,6.425700000000001,6.809830000000001,7.133116666666666,7.3171333333333335
2011-12-30,6.3098,6.625,6.3098,6.5742,6.3555,65597.26,0.2187000000000001,3.4411,83545.27,6.560560793360957,6.859880617144147,-0.2993198237831898,-0.30513003176695674,0.011620415967533937,6.446040000000001,6.412989999999999,6.75492,7.094813333333334,7.3025166666666665
2012-01-04,6.5589,6.6504,6.3047,6.3047,6.5742,28049.42,-0.2694999999999998,-4.0994,35541.627,6.521197594382348,6.8187561269853205,-0.2975585326029728,-0.30361573193415997,0.012114398662374293,6.41146,6.400790000000001,6.7056,7.047696666666667,7.279106249999999
2012-01-06,6.1878,6.1878,5.6742,5.9386,6.3047,53878.66,-0.3661000000000003,-5.8068,62606.698,6.431567195246602,6.753559376838259,-0.3219921815916571,-0.3072910218656594,-0.02940231945199545,6.31486,6.35452,6.637215,6.986343333333334,7.2504
2012-01-09,5.903,6.2996,5.7047,6.2437,5.9386,117317.37,0.3050999999999995,5.1376,136265.665,6.402664549824048,6.715792015590981,-0.3131274657669332,-0.3084583106459141,-0.009338310242038128,6.283340000000001,6.345879999999999,6.583830000000001,6.931263333333334,7.227943749999999
2012-01-10,6.1267,6.4979,6.0657,6.4827,6.2437,107725.09,0.2390000000000007,3.8279,134172.075,6.414977696004964,6.698525940362019,-0.28354824435705517,-0.30347629738814236,0.03985610606217438,6.3087800000000005,6.36114,6.541375,6.887199999999999,7.209514583333333
2012-01-11,6.4623,6.6606,6.4572,6.4979,6.4827,70712.64,0.0151999999999992,0.2345,91003.26,6.4277349735426625,6.683664759594462,-0.2559297860517997,-0.2939669951208738,0.07607441813814819,6.29352,6.36978,6.497905,6.845000000000001,7.188116666666667
2012-01-12,6.5081,6.6098,6.4827,6.5132,6.4979,44830.9,0.0153000000000007,0.2355,57669.456,6.4408834391514835,6.671037740365242,-0.23015430121375857,-0.2812044563394508,0.10210031025138444,6.3352200000000005,6.37334,6.465365,6.804326666666666,7.16714375
2012-01-13,6.5132,6.5691,6.0708,6.3505,6.5132,71480.73,-0.1627,-2.498,88409.52,6.4269782946666405,6.6472942040418905,-0.22031590937525003,-0.26902674694661066,0.09742167514272126,6.4176,6.36623,6.432575,6.7504333333333335,7.140875
2012-01-16,6.2488,6.2589,6.0505,6.0657,6.3505,21320.49,-0.2848000000000006,-4.4847,25887.995,6.37139701856408,6.604213151890639,-0.23281613332655926,-0.2617846242226004,0.05793698179208229,6.382,6.33267,6.3913899999999995,6.6990799999999995,7.108566666666667
2012-01-17,6.0912,6.5742,5.9996,6.4064,6.0657,75075.2,0.3407,5.6168,92820.044,6.376782092631144,6.589560325824666,-0.2127782331935224,-0.25198334601678485,0.07841022564652489,6.36674,6.33776,6.38173,6.652473333333333,7.082933333333334
2012-01-18,6.4064,6.4827,6.1776,6.1928,6.4064,43087.38,-0.2135999999999995,-3.3342,53839.704,6.348477155303276,6.560170672059876,-0.21169351675659964,-0.24392538016474782,0.06446372681629636,6.30572,6.299619999999999,6.356305,6.603153333333333,7.053272916666667
2012-01-19,6.2589,6.4064,6.1928,6.2894,6.1928,35850.81,0.0965999999999995,1.5599,44364.524,6.339388362179695,6.540113585240626,-0.20072522306093088,-0.23528534874398446,0.06912025136610717,6.26096,6.29809,6.3494399999999995,6.5697633333333325,7.0240374999999995
2012-01-20,6.3505,6.4979,6.2945,6.4369,6.2894,53050.19,0.1474999999999999,2.3452,66846.271,6.354390152613587,6.532468134482061,-0.17807798186847368,-0.2238438753688823,0.09153178700081727,6.278239999999999,6.34792,6.35122,6.540783333333334,6.999145833333333
2012-01-30,6.4115,6.4369,6.2844,6.2996,6.4369,35390.75,-0.1372999999999997,-2.133,44183.535,6.345960898365343,6.515218643038945,-0.16925774467360188,-0.21292664922982624,0.0873378091124487,6.325019999999999,6.35351,6.3496950000000005,6.507056666666667,6.967579166666666
2012-01-31,6.2488,6.3555,6.2488,6.3454,6.2996,17272.12,0.0457999999999998,0.727,21436.377,6.3458746063091365,6.502639484295319,-0.15676487798618233,-0.20169429498109745,0.08985883398983024,6.31282,6.33978,6.35046,6.474176666666666,6.93230625
2012-02-01,6.3555,6.4216,6.1776,6.2996,6.3454,32945.87,-0.0457999999999998,-0.7218,40830.052,6.33875543610773,6.487599522495666,-0.14884408638793545,-0.19112425326246507,0.08456033374905925,6.334179999999999,6.31995,6.344865,6.438586666666666,6.8957625
2012-02-02,6.2996,6.4013,6.203,6.3962,6.2996,42806.3,0.0966000000000004,1.5334,53071.954,6.347593061321926,6.480829187495987,-0.13323612617406067,-0.1795466278447842,0.09262100334144707,6.3555399999999995,6.30825,6.340795,6.4129933333333335,6.864831249999999
2012-02-03,6.4064,6.6911,6.3403,6.6454,6.3962,91248.78,0.2492000000000001,3.8961,118104.29,6.393409513426245,6.493019618051839,-0.09961010462559461,-0.1635593232009463,0.12789843715070337,6.39724,6.337739999999999,6.351985,6.400963333333333,6.839091666666666
2012-02-06,6.6454,6.7013,6.5742,6.6555,6.6454,62533.53,0.0100999999999995,0.152,81536.088,6.4337311267452835,6.505055201899852,-0.07132407515456851,-0.14511227359167075,0.14757639687420449,6.46842,6.39672,6.364695,6.393166666666667,6.816845833333333
2012-02-07,6.6098,6.686,6.5335,6.6809,6.6555,62506.86,0.0254000000000003,0.3816,81182.7,6.47175710724601,6.518080742499863,-0.04632363525385319,-0.12535454592410725,0.1580618213405081,6.53552,6.424169999999999,6.380965,6.395876666666667,6.795235416666666
2012-02-08,6.6606,6.9097,6.6403,6.8742,6.6809,131729.42,0.1932999999999998,2.8933,177624.396,6.533671398438932,6.544459946759132,-0.010788548320200597,-0.10244134640332593,0.18330559616625067,6.650440000000001,6.492310000000001,6.395965,6.40164,6.77638125
2012-02-09,6.8436,6.9758,6.7115,6.7267,6.8742,182366.13,-0.1474999999999999,-2.1457,246131.805,6.563368106371404,6.55795920996216,0.005408896409243802,-0.080871297840812,0.1725603885001116,6.71654,6.53604,6.417064999999999,6.41164,6.75201875
2012-02-10,6.6606,6.7064,6.4928,6.5996,6.7267,277997.7,-0.1271000000000004,-1.8895,359792.897,6.568942243852726,6.561043712927926,0.007898530924800085,-0.06311733208768958,0.14203172602497932,6.707380000000001,6.55231,6.450114999999999,6.4182500000000005,6.726914583333333
2012-02-13,6.686,6.686,6.4572,6.4776,6.5996,414804.02,-0.1219999999999998,-1.8486,533934.885,6.554889590952307,6.554862697155487,2.6893796819749127e-05,-0.050488486910787715,0.10103076141521493,6.6718,6.57011,6.46181,6.423166666666666,6.700116666666666
